projOrgFDate,wfoid,project_status,approvedOn,hardcopysubmissionDate,projectCost,projectType,districtName,project_address,total_est_cost_of_proj,payment_status,regNo,startDate,endDate,districtType,projectName,promoterAddress,regFee,project_cost,extDate,project_ack_no,promoterName,disposed_date
2027-09-30 05:30:00,4449,New,27-December-2017,2017-10-17 03:00:18,151043237,Residential/Group Housing,Bharuch,R S NO 54 VAGHUSANA VAGHUSANA BHARUCH,151043237,Paid,PR/GJ/BHARUCH/BHARUCH/Others/RAA01117/271217,01-November-2017,30-September-2027,Others,SHILPI RESIDENCY BUNGALOWS 2,NA,246860,149543237,,PR/BHARUCH/BHARUCH/BHARUCH TPO/171016/003777,P P & SONS,
2027-09-30 05:30:00,4450,Ongoing,27-December-2017,2017-10-17 03:34:33,95416379,Residential/Group Housing,Bharuch,142 CHAVAJ BHARUCH,95416379,Paid,PR/GJ/BHARUCH/BHARUCH/Others/RAA01116/271217,31-December-2015,30-September-2027,Others,SHILPI CITY,NA,350060,93916379,,PR/BHARUCH/BHARUCH/BHARUCH TPO/171016/003778,SHAH CREAT,
2027-09-30 05:30:00,4451,Ongoing,27-December-2017,2017-10-17 04:07:33,180923035,Mixed Development,Bharuch,326 UMARAJ UMARAJ BHARUCH,180923035,Paid,PR/GJ/BHARUCH/BHARUCH/Others/MAA01113/271217,30-September-2016,30-September-2027,Others,SHAMIYANA PARK,NA,376350,179423035,,PR/BHARUCH/BHARUCH/BHARUCH TPO/171016/003779,SEJALKUMAR PANNALAL SHAH,
2027-09-30 05:30:00,4455,Ongoing,27-December-2017,2017-10-17 22:50:43,68301186,Residential/Group Housing,Bharuch,R S NO 81 MANGLESHWAR  MANGLESHWAR BHARUCH,68301186,Paid,PR/GJ/BHARUCH/BHARUCH/Others/RAA01115/271217,01-April-2016,30-September-2027,Others,SHARNAM VILLA,NA,493720,66719286,,PR/BHARUCH/BHARUCH/BHARUCH TPO/171017/003785,SEJALKUMAR PANNALAL SHAH,
2021-03-30 05:30:00,4456,New,15-November-2017,2017-10-18 18:31:11,424765927,Residential/Group Housing,Ahmedabad,"Indraprasth Homes, Nr. Makarba Torrent Power Station B/S Swati Gardenia, Prahladnagar Ext., Makarba",424765927,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA00724/A1R/061118,14-September-2017,30-March-2021,Ahmedabad,Indraprasth Homes,NA,47960,363368000,,PR/AHMEDABAD/AHMEDABAD CITY/AUDA/171018/003791,SETU DEVELOPERS,
2019-03-31 05:30:00,4457,Ongoing,16-February-2018,2017-10-18 21:06:54,360236975,Residential/Group Housing,Bharuch,"opp,Narayan Gardan  off Dahej  bypass road,Bharuch",360236975,Paid,PR/GJ/BHARUCH/BHARUCH/Others/RAA01637/160218,26-January-2012,31-March-2019,Others,NARAYAN  LAXURIA,NA,198320,353400000,,PR/BHARUCH/BHARUCH/BHARUCH TPO/171018/003787,NARAYAN LAND ESTATE,
2022-10-30 05:30:00,4458,Ongoing,07-February-2018,2017-10-18 00:52:57,270466594,Residential/Group Housing,Rajkot,"PALM HEIGHTS, 80 FEET RING ROAD, GANGOTRI PARK MAIN ROAD BEHIND PALM CITY, RAIYA ROAD, RAJKOT",270466594,Paid,PR/GJ/RAJKOT/RAJKOT/Others/RAA01553/070218,31-May-2017,30-October-2022,Rajkot,PALM UNIVERSE,NA,92000,266539000,,PR/RAJKOT/RAJKOT/RAJKOT TPO/171017/003786,KHUSHI DEVELOPERS,
2021-07-04 05:30:00,4462,New,22-February-2018,2017-10-18 19:15:35,268607555,Residential/Group Housing,Surendranagar,FP 154 R.S.N. 1962/P1 SURENDRANAGAR SHIV ORCHID VIMALNATH SOCITY SURENDRANAGAR,268607555,Paid,PR/GJ/SURENDRANAGAR/WADHWAN/Others/RAA01729/A1R/EX1/210921,05-July-2017,01-July-2022,Others,SHIV ORCHID,NA,70680,242707555,2022-07-01 05:30:00,PR/SURENDRANAGAR/WADHWAN/SURENDRANAGAR TPO/171018/003789,SHIV INFRA,
2019-12-31 05:30:00,4463,Ongoing,22-June-2018,2017-10-18 22:46:31,534558716,Mixed Development,Ahmedabad,"Bagh E Mujtaba, FP 48/1, Nr. AL Boorj 132 Feet Makraba Road, Sarkhej",534558716,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA02982/A1M/A2M/261121,01-February-2016,30-June-2022,Ahmedabad,Bagh E Mujtaba,NA,224970,544254200,2022-06-30 05:30:00,PR/AHMEDABAD/AHMEDABAD CITY/AUDA/171018/003792,PARADIGM INFRABUILD PRIVATE LIMITED,
2023-09-30 05:30:00,4465,Ongoing,16-February-2018,2017-10-18 22:00:07,172955100,Mixed Development,Navsari,"R.S. NO.-255/ PAIKEE-2, MOJE- KABILPORE NAVSARI",172955100,Paid,PR/GJ/NAVSARI/NAVSARI/Others/MAA01644/A1M/211119,11-May-2016,30-September-2023,Others,VALENTINO PHASE 1 (B1 & B2),NA,231540,172955100,,PR/NAVSARI/NAVSARI/NAVASARI TPO/171018/003793,MUDIT ENTERPRISE,
2018-08-08 05:30:00,4466,Ongoing,17-February-2018,2017-10-18 22:29:28,49349200,Residential/Group Housing,Gandhinagar,AMAR RESIDENCY SHILAJ RACHEDA ROAD,49349200,Paid,PR/GJ/GANDHINAGAR/KALOL/AUDA/RAA01671/EX1/220219,08-August-2016,08-August-2019,Gandhinagar,AMAR RESIDENCY,NA,57080,80000000,2019-08-08 05:30:00,PR/GANDHINAGAR/KALOL/AUDA/171018/003795,AMAR REALITIES,
2023-06-30 05:30:00,4469,Ongoing,26-April-2018,2017-10-23 17:35:02,372839792,Residential/Group Housing,Rajkot,"Behind Toyota Showroom, Opp Krishna Petrol Pump Near New Ring Road, Gondal Road",372839792,Paid,PR/GJ/RAJKOT/RAJKOT/Others/RAA02516/260418,28-May-2014,30-June-2023,Rajkot,Rajpath Siesta,NA,213760,361096157,,PR/RAJKOT/RAJKOT/RAJKOT TPO/171023/003797,Shreenathji Enterprise,
2019-01-10 05:30:00,4470,Ongoing,22-November-2018,2017-10-27 16:55:30,18885722,Mixed Development,Bhavnagar,PLOT NO.153 SHANTINAGAR NR BANK COLONY CHITRA,18885722,Paid,PR/GJ/BHAVNAGAR/BHAVNAGAR/Others/MAA04104/EX1/300519,16-July-2016,31-July-2019,Bhavnagar,ADITYA ARCADE,NA,10020,16823192,2019-07-31 05:30:00,PR/BHAVNAGAR/BHAVNAGAR/BHAVNAGAR TPO/171027/003821,ADITYA CONSTRUCTION,
2023-06-30 05:30:00,4473,New,07-November-2017,2017-10-22 04:11:48,1791881600,Mixed Development,Ahmedabad,"Nr. ""SWA"" Opp. Mac Donals House Chandkheda, Ahmedabad",1791881600,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA00625/071117,01-December-2017,30-June-2023,Ahmedabad,Dwarkesh Fragrance,NA,238335,1494371400,,PR/AHMEDABAD/AHMEDABAD CITY/AHMEDABAD TPO/171021/003801,Dharmjivan Infrastructure,
2023-04-30 05:30:00,4474,Ongoing,09-November-2017,2017-11-01 04:11:17,1001907794,Mixed Development,Surat,Survey No. 436 Beside Zenab Hospital Gorat Rander Road,1001907794,Paid,PR/GJ/SURAT/SURAT CITY/SUDA/MAA00644/A1M/080819,06-June-2015,30-April-2023,Surat,LIFE STYLE & ULTIMATE,NA,422280,1001907795,,PR/SURAT/SURAT CITY/SUDA/171031/003802,LIVE IN STYLE,
2018-10-16 05:30:00,4477,Ongoing,11-September-2018,2017-10-24 19:09:15,199851485.7,Mixed Development,Vadodara,PLOT AT SEWASI FP NO 119 TP NO 1 SEWASI VADODARA,199851485.7,Paid,PR/GJ/VADODARA/VADODARA/Others/MAA03392/110918,14-August-2014,16-October-2018,Vadodara,BAJPAI NAGAR -I SEWASI,NA,245340,235931550,,PR/VADODARA/VADODARA/VADODARA TPO/171024/003804,VADODARA URBAN DEVELOPMENT AUTHORITY,
2018-07-16 05:30:00,4479,Ongoing,09-April-2018,2017-10-24 21:27:44,107612338.4,Mixed Development,Vadodara,SEWASI FP NO 133 TP NO 1 SEWASI VADODARA,107612338.4,Paid,PR/GJ/VADODARA/VADODARA/Others/MAA02300/090418,14-August-2014,16-July-2018,Vadodara,BAJPAI NAGAR II SEWASI FP 133,NA,113340,123222800,,PR/VADODARA/VADODARA/VADODARA TPO/171024/003806,VADODARA URBAN DEVELOPMENT AUTHORITY,
2019-06-30 05:30:00,4480,Ongoing,30-August-2018,2017-10-24 21:56:46,707305276,Mixed Development,Bhavnagar,GUJARAT HOUSING BOARD LIG SCHEME BHAVNAGAR,707305276,Paid,PR/GJ/BHAVNAGAR/BHAVNAGAR/Others/MAA03336/300818,13-May-2015,30-June-2019,Bhavnagar,572 LIG2+56 SHOPS AT TARSAMIYA BHAVNAGAR,NA,690000,645359112,,PR/BHAVNAGAR/BHAVNAGAR/BHAVNAGAR TPO/171024/003807,GUJARAT HOUSING BOARD,
2018-07-16 05:30:00,4481,Ongoing,10-April-2018,2017-10-24 22:45:04,188297651.9,Mixed Development,Vadodara,"FP NO 114, VEMALI, TP NO 1 VEMALI, VADODARA.",188297651.9,Paid,PR/GJ/VADODARA/VADODARA/Others/MAA02304/100418,14-August-2014,16-July-2018,Vadodara,"SHYAMAPRASAD NAGAR 2, VEMALI FP 114",NA,140550,184837160,,PR/VADODARA/VADODARA/VADODARA TPO/171024/003808,VADODARA URBAN DEVLOPMENT AUTHORITY,
2019-06-30 05:30:00,4482,Ongoing,26-July-2018,2017-10-24 23:33:03,585069146,Mixed Development,Bhavnagar,MIG SCHEME GUJARAT HOUSING BOARD,585069146,Paid,PR/GJ/BHAVNAGAR/BHAVNAGAR/Others/MAA03248/260718,13-May-2015,30-June-2019,Bhavnagar,280 MIG 60 SHOPS,NA,367440,505141542,,PR/BHAVNAGAR/BHAVNAGAR/BHAVNAGAR TPO/171024/003809,gujarat Housing Board,
2018-07-16 05:30:00,4484,Ongoing,09-April-2018,2017-10-24 23:41:43,73660075.15,Mixed Development,Vadodara,FP NO 109 TP SCHEME NO 1 VEMALI VEMALI VADODARA,73660075.15,Paid,PR/GJ/VADODARA/VADODARA/Others/MAA02299/090418,14-August-2014,16-July-2018,Vadodara,SHYAMAPRASAD NAGAR I TOWER A B C,NA,156720,89244439,,PR/VADODARA/VADODARA/VADODARA TPO/171024/003811,VADODARA URBAN DEVELOPMENT AUTHORITY,
2019-06-30 05:30:00,4485,Ongoing,24-August-2018,2017-10-25 00:26:07,378762973,Mixed Development,Bhavnagar,GUJARAT HOUSING BOARD SCHEME MAHUVA,378762973,Paid,PR/GJ/BHAVNAGAR/MAHUVA/Others/MAA03318/240818,13-May-2015,30-June-2019,Bhavnagar,56 LIG I 224 LIG II 56 MIG I 29 SHOPS,NA,488820,396666789,,PR/BHAVNAGAR/MAHUVA/BHAVNAGAR TPO/171024/003812,GUJARAT HOUSING BOARD,
2021-06-30 05:30:00,4486,New,11-September-2018,2017-10-25 01:45:54,294636450,Residential/Group Housing,Rajkot,Near Jay Prakash Nagar Bhagwati Para Main Road,294636450,Paid,PR/GJ/RAJKOT/RAJKOT/Others/RAA03394/EX1/030821,24-October-2017,30-June-2022,Rajkot,PAMY - Smart Ghar 5,NA,105668,294530731,2022-06-30 05:30:00,PR/RAJKOT/RAJKOT/RAJKOT TPO/171024/003814,Rajkot Municipal Corporation,
2020-12-30 05:30:00,4488,New,30-August-2018,2017-10-25 02:18:59,318401155,Mixed Development,Rajkot,Near School no 62 80 feet TP-Road Sorathiyawadi circle,318401155,Paid,PR/GJ/RAJKOT/RAJKOT/Others/MAA03326/EX2/280222,24-October-2017,30-December-2022,Rajkot,PMAY - Smart Ghar 4,NA,144105.6,318401155,2022-12-30 05:30:00,PR/RAJKOT/RAJKOT/RAJKOT TPO/171024/003815,Rajkot Municipal Corporation,
2021-06-30 05:30:00,4489,New,11-September-2018,2017-10-25 17:22:47,834179325,Residential/Group Housing,Rajkot,Near Jay Prakash Nagar Bhagwati Para Main Road,834179325,Paid,PR/GJ/RAJKOT/RAJKOT/Others/RAA03397/EX1/170821,24-October-2017,30-June-2022,Rajkot,PMAY - Smart Ghar 6,NA,274680,83390946,2022-06-30 05:30:00,PR/RAJKOT/RAJKOT/RAJKOT TPO/171025/003816,Rajkot Municipal Corporation,
2018-07-16 05:30:00,4490,Ongoing,10-April-2018,2017-10-25 18:25:00,45087506.89,Mixed Development,Vadodara,FP NO 119 TP NO 1 VEMALI VEMALI VADODARA,45087506.89,Paid,PR/GJ/VADODARA/VADODARA/Others/MAA02305/100418,14-August-2014,16-July-2018,Vadodara,SHYAMAPRASAD NAGAR I TOWER D E FP119,NA,89040,77316420,,PR/VADODARA/VADODARA/VADODARA TPO/171025/003817,VADODARA URBAN DEVELOPMENT AUTHORITY,
2019-01-01 05:30:00,4491,Ongoing,11-September-2018,2017-10-25 19:39:32,673424246,Mixed Development,Junagadh,GHB Scheme Haveliwadi,673424246,Paid,PR/GJ/JUNAGADH/JUNAGADH/Others/MAA03393/110918,30-May-2014,01-January-2019,Others,139 LIG I + 352 LIG II + 64 MIG I + 68 SHOPS,NA,374250,673424206,,PR/JUNAGADH/JUNAGADH/JUNAGADH TPO/171025/003818,GUJARAT HOUSING BOARD,
2019-09-30 05:30:00,4494,Ongoing,23-April-2018,2017-10-27 19:57:00,135193266,Residential/Group Housing,Ahmedabad,"ANANDBAUG, SURVEY NO- 655, 657/2 F.P - 512 , T.P - 114, VASTRAL GAM ROAD, AHMEDABAD",135193266,Paid,PR/GJ/AHMEDABAD/DASKROI/AUDA/RAA02463/230418,15-June-2012,30-September-2019,Ahmedabad,ANANDBAUG,NA,181420,116300000,,PR/AHMEDABAD/DASKROI/GANDHINAGAR TPO/171027/003820,SHAKTI DEVELOPERS,
2018-09-08 05:30:00,4495,Ongoing,30-July-2018,2017-10-26 20:32:12,704089990,Mixed Development,Ahmedabad,"NIRMIT FLORA, OPP.SUKRUTI BUNGLOWS, AHMEDABAD SANAND ROAD, SANAND, AHMEDABAD.",704089990,Paid,PR/GJ/AHMEDABAD/SANAND/AUDA/MAA03280/300718,30-August-2012,08-September-2018,Ahmedabad,NIRMIT FLORA,NA,309990,529231100,,PR/AHMEDABAD/SANAND/AUDA/171026/003822,SHREE HARI DEVELOPERS,
2019-08-23 05:30:00,4496,Ongoing,23-January-2018,2017-10-27 21:53:38,372813394,Residential/Group Housing,Kutch,LIG SCHEME KAILASHNAGAR,372813394,Paid,PR/GJ/KUTCH/BHUJ/Others/RAA01405/230118,12-February-2014,23-August-2019,Others,522 LIG KAILASHNAGAR,NA,473320,372813444,,PR/KUTCH/BHUJ/BHUJ TPO/171027/003823,Gujarat Housing Board,
2019-12-31 05:30:00,4498,Ongoing,28-December-2018,2017-10-26 22:48:47,,Mixed Development,Vadodara,"38 Avenue, B/h. Cygnus International School Nr. Water tank, Main Road, Harni",,Paid,PR/GJ/VADODARA/VADODARA/Others/MAA04511/281218,14-September-2016,31-December-2019,Vadodara,38 AVENUE,NA,30990,52500000,,PR/VADODARA/VADODARA/VADODARA TPO/171026/003824,SHREE GANESH DEVELOPERS,
2021-03-30 05:30:00,4499,Ongoing,25-June-2018,2017-10-27 20:02:23,226000000,Mixed Development,Ahmedabad,"FP NO.65/1, (RSNO.88/A/1), TPS 109 (HANSPURA MUTHIA),  NEAR LAXMI SKY CITY, S P RING ROAD, NEAR DASTAN CIRCLE, NIKOL",226000000,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA02989/EX1/020621,10-July-2017,30-March-2022,Ahmedabad,SAI SHARNAM & SAI PLATINUM,NA,139590,207500000,2022-03-30 05:30:00,PR/AHMEDABAD/AHMEDABAD CITY/AHMEDABAD TPO/171027/003826,R D DEVELOPERS,
2018-09-30 05:30:00,4500,Ongoing,15-May-2018,2017-10-28 14:57:34,120113280,Residential/Group Housing,Ahmedabad,BEHIND ASTRAL HOUSE BEHIND RAJPATH CLUB BODAKDEV AHMEDABAD 380059,120113280,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA02680/150518,01-October-2015,30-September-2018,Ahmedabad,EARTH ELEGANCE,NA,32260,120113280,,PR/AHMEDABAD/AHMEDABAD CITY/AUDA/171028/003827,EARTH ENTERPRISE,
2018-12-31 05:30:00,4501,Ongoing,16-December-2017,2017-10-27 19:06:31,584099747,Residential/Group Housing,Ahmedabad,"VRUNDAVAN BUNGALOW-9 OPP; SAHAJANAND VILLA BUNG. BH. DIVINE HI LAND,  SOLA",584099747,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA01042/EX1/220219,04-February-2017,30-December-2019,Ahmedabad,VRUNDAVAN BUNGLOWS - 9,NA,349680,479480300,2019-12-30 05:30:00,PR/AHMEDABAD/AHMEDABAD CITY/AUDA/171027/003828,VRUNDAVAN BUILDCON,
2019-04-30 05:30:00,4503,New,19-January-2018,2017-10-27 17:48:51,81390107,Residential/Group Housing,Rajkot,"SHREE SOMNATH RESIDENCY APPARTMENT, RS NO. 28 PLOT NO. 43 TO 57 PAIKI 2 AT VILLAGE ANANDPAR (NAVAGAM)",81390107,Paid,PR/GJ/RAJKOT/RAJKOT/Others/RAA01356/EX3/210120,07-September-2017,30-October-2020,Rajkot,SHREE SOMNATH RESIDENCY,NA,17290,81390107,2020-04-30 05:30:00,PR/RAJKOT/RAJKOT/RAJKOT TPO/171027/003830,BHARGAV DEVELOPERS,
2019-03-31 05:30:00,4506,Ongoing,25-February-2019,2017-10-27 19:17:35,84666460,Mixed Development,Rajkot,"Jivraj Park, Behind Ambika Township Nr. Nachiketa School",84666460,Partial Paid,PR/GJ/RAJKOT/RAJKOT/Others/MAA04919/250219,01-June-2016,31-March-2019,Rajkot,Dream Avenue A - B,NA,42948.6,63484775,,PR/RAJKOT/RAJKOT/RAJKOT TPO/171027/003832,Hemrajbhai Devshibhai Kacha with Shri Krupa Nidhi Construction,
2018-12-31 05:30:00,4508,Ongoing,07-May-2018,2017-10-31 21:54:47,258565800,Commercial,Gandhinagar,"suryan monolith, sargasan cross, sargasan gandhinagar",258565800,Paid,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/CAA02569/EX1/270219,08-August-2011,31-March-2019,Gandhinagar,suryan monolith,NA,223550,265888100,2019-03-31 05:30:00,PR/GANDHINAGAR/GANDHINAGAR/GANDHINAGAR TPO/171031/003892,SUTARIYA DEVELOPERS,
2019-12-31 05:30:00,4509,Ongoing,09-February-2018,2017-10-27 21:48:10,24783392,Mixed Development,Rajkot,"SAFFRON AVENUE, YAGRAJ-1,NR HOLY REDEEMER SCHOOL BEHIND RADHA RESIDENCY, 150 FT RING ROAD",24783392,Paid,PR/GJ/RAJKOT/RAJKOT/Others/RAA01582/A1M/130219,01-July-2017,31-December-2019,Rajkot,SAFFRON AVENUE WING A,NA,3430,24783392,,PR/RAJKOT/RAJKOT/RAJKOT TPO/171027/003833,SHREEJI ASSOCIATES,
2019-08-20 05:30:00,4510,Ongoing,25-October-2018,2017-10-27 22:07:44,122499621,Commercial,Ahmedabad,"MANSI APPERAL PARK, BHARAT SURYODAY MILL COMPOUND, NEW COTTON MILL CHAR RASTA, AMRAIWADI, AHMEDABAD.",122499621,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA03836/251018,20-August-2014,20-August-2019,Ahmedabad,MANSI APPERAL PARK,NA,144300,107720445,,PR/AHMEDABAD/AHMEDABAD CITY/AUDA/171027/003834,MANSI DEVELOPERS,
2019-08-31 05:30:00,4511,Ongoing,20-November-2018,2017-10-27 22:35:59,13442993,Mixed Development,Bhavnagar,PLOT NO 139/A 139/B 14O/A HRI BAJRANGBALAK CO OP HOUSING SOCIETY CHITRA SIDSAR ROAD,13442993,Paid,PR/GJ/BHAVNAGAR/BHAVNAGAR/Others/MAA04080/EX3/140621,01-September-2017,31-August-2021,Bhavnagar,AADITYA SKY,NA,9180,13518850,2021-08-31 05:30:00,PR/BHAVNAGAR/BHAVNAGAR/BHAVNAGAR TPO/171027/003835,ADITYA CONSTRUCTION,
2029-09-30 05:30:00,4512,New,20-March-2018,2017-10-31 00:32:09,58909300,Commercial,Bharuch,"Parle point,Beside Swami narayan goodwill school link road,",58909300,Paid,PR/GJ/BHARUCH/BHARUCH/Others/CAA02083/200318,03-April-2017,30-September-2029,Others,PARLE POINT,NA,116600,58659300,,PR/BHARUCH/BHARUCH/BHARUCH TPO/171030/003879,Mukesh Chadderwala,
2019-12-31 05:30:00,4514,Ongoing,20-November-2017,2017-10-27 23:15:42,84770000,Commercial,Ahmedabad,"NEAR GOKUL ESTATE, SINGARWA-KATHWADA ROAD KATHWADA",84770000,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00778/201117,26-May-2016,31-December-2019,Ahmedabad,KRISHNA ESTATE,NA,372850,38500000,,PR/AHMEDABAD/AHMEDABAD CITY/AHMEDABAD TPO/171027/003836,SHIV DEVELOPERS,
2018-03-31 05:30:00,4515,Ongoing,20-November-2017,2017-10-28 21:53:28,150307936,Residential/Group Housing,Ahmedabad,"SHREEDHAR NEST,OPP: SANGATH BANQUET HALL NR. CHITVAN FLAT, KOTESHWAR-MOTERA",150307936,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA00773/EX1/061018,15-June-2015,30-March-2019,Ahmedabad,SHREEDHAR NEST,NA,39380,150859853,2019-03-30 05:30:00,PR/AHMEDABAD/AHMEDABAD CITY/AUDA/171028/003837,SHREEDHAR ASSOCIATES,
2022-03-30 05:30:00,4516,Ongoing,29-November-2017,2017-10-28 00:00:07,2940971364,Residential/Group Housing,Surat,"134 INFRA, Casa Rivera T.P.14, F.P. 134/B, Beside Rajhans Elita, Pal-Hazira Road",2940971364,Paid,PR/GJ/SURAT/SURAT CITY/SUDA/RAA00853/A1R/190819,01-May-2017,30-March-2022,Surat,CASA RIVERA,NA,237660,2940971364,,PR/SURAT/SURAT CITY/SUDA/171027/003838,134 INFRA LLP,
2019-12-31 05:30:00,4517,Ongoing,12-February-2018,2017-10-28 00:19:23,23900000,Residential/Group Housing,Rajkot,"SAFFRON AVENUE,YAGRAJ-1,AYODHYA CIRCLE NEAR HOLY REDEEMER SCHOOL,BEHIND RADHA RESIDENCY",23900000,Paid,PR/GJ/RAJKOT/RAJKOT/Others/RAA01607/A1R/210219,01-July-2017,31-December-2019,Rajkot,SAFFRON AVENUE WING B,NA,3483.8,23900000,,PR/RAJKOT/RAJKOT/RAJKOT TPO/171027/003839,SHREEJI ASSOCIATES,
2020-06-30 05:30:00,4519,New,08-December-2017,2017-10-28 20:15:18,235986759,Commercial,Ahmedabad,"SANGAM SAPPHIRE, T.P. NO. 42, F.P. NO. 225/2, NR. HETARTH PARTY PLOT, SCIENCE CITY ROAD, SOLA, AHMEDABAD",235986759,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00962/081217,28-October-2017,30-June-2020,Ahmedabad,SANGAM SAPPHIRE,NA,18420,212653550,,PR/AHMEDABAD/AHMEDABAD CITY/AUDA/171028/003841,PARTH CORPORATION,
2021-10-31 05:30:00,4520,New,04-December-2017,2017-10-28 19:11:34,108314004,Residential/Group Housing,Ahmedabad,"Shantigram Nr.Vaishnodevi Circle, S.G.Highway,",108314004,Paid,PR/GJ/AHMEDABAD/DASKROI/AUDA/RAA00883/041217,01-October-2017,31-October-2021,Ahmedabad,"AANGAN (Tower-L1, L2)",NA,12470,108314004,,PR/AHMEDABAD/DASKROI/AUDA/171028/003840,Adani Township and Real Estate Company Private Limited,
2020-03-01 05:30:00,4523,Ongoing,23-January-2018,2017-10-28 22:15:27,140823656,Commercial,Vadodara,"Opp. Sanghani Skyz, Nr. Stone Gate,  Navarachana Uni. Rd, TP-2, Bhyli",140823656,Paid,PR/GJ/VADODARA/VADODARA/Others/CAA01398/EX2/271221,19-March-2017,01-June-2022,Vadodara,ARISTO AURA,NA,123950,123700000,2022-06-01 05:30:00,PR/VADODARA/VADODARA/VADODARA TPO/171028/003843,ARISTO INFRA,
2021-06-30 05:30:00,4525,New,24-April-2018,2017-10-28 23:06:15,451000000,Residential/Group Housing,Vadodara,Opp Lotus Aura Bh Lilleria Apartment Sama Savli Road,451000000,Paid,PR/GJ/VADODARA/VADODARA/Others/RAA02474/A1R/220219,12-October-2017,30-June-2021,Vadodara,Orchid Calisto,NA,50380,406400000,,PR/VADODARA/VADODARA/VADODARA TPO/171028/003844,CALISTO ENTERPRISE,
2023-06-30 05:30:00,4526,Ongoing,15-March-2018,2017-10-31 19:05:30,158135765,Mixed Development,Ahmedabad,"Shyam Hill, Nr. Civil Court				 B/h,  Bhavnath Temple",158135765,Paid,PR/GJ/AHMEDABAD/SANAND/AUDA/MAA02007/150318,04-June-2016,30-June-2023,Ahmedabad,SHYAM HILL,NA,112890,121913672,,PR/AHMEDABAD/SANAND/AHMEDABAD TPO/171031/003845,SHYAM BUILDCON,
2018-12-31 05:30:00,4527,Ongoing,15-May-2018,2017-10-29 00:50:36,272472704,Commercial,Gandhinagar,NR APOLLO CIRCLE SARDAR PATEL RING ROAD,272472704,Paid,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/CAA02668/EX1/180219,12-May-2015,31-December-2019,Gandhinagar,RADHE FOURTUNE,NA,412350,250230083,2019-12-31 05:30:00,PR/GANDHINAGAR/GANDHINAGAR/AHMEDABAD TPO/171028/003846,PRATHAM INFRASTRUCTURE,
2026-04-15 05:30:00,4528,New,13-June-2018,2017-10-29 02:25:02,187777500,Residential/Group Housing,Vadodara,"Green Heaven, Opp. Bhayli Railway Station, Atladra - Padra Road,",187777500,Paid,PR/GJ/VADODARA/VADODARA/Others/RAA02908/130618,15-March-2017,15-April-2026,Vadodara,LUPIN - LARCH,NA,29230,186810000,,PR/VADODARA/VADODARA/VADODARA TPO/171028/003849,ROYAL INFRASTRUCTURE,
2018-12-01 05:30:00,4529,Ongoing,13-July-2018,2017-10-31 23:43:03,137229605,Mixed Development,Ahmedabad,DEEP BUNGLOWS SINGRAVA,137229605,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA03158/EX1/190119,01-April-2015,30-September-2019,Ahmedabad,DEEP BUNGLOWS,NA,222180,137229605,2019-09-30 05:30:00,PR/AHMEDABAD/AHMEDABAD CITY/AHMEDABAD TPO/171031/003847,GAJANAN DEVELOPERS,
2021-09-30 05:30:00,4530,New,12-December-2017,2017-11-09 19:40:24,1263847987,Residential/Group Housing,Surat,"S.NO.142/1/A , TP.S.NO.5(VESU-BHIMRAD),F.P.NO.5/1 VESU",1263847987,Paid,PR/GJ/SURAT/SURAT CITY/SUDA/RAA00981/EX1/240621,12-May-2017,29-September-2022,Surat,OFIRA POSH,NA,61120,871989826,2022-09-29 05:30:00,PR/SURAT/SURAT CITY/SUDA/171109/003848,AVANTIS INFRAVENTURES LLP,
2021-06-30 05:30:00,4531,Ongoing,17-November-2017,2017-10-29 01:46:50,75252580,Mixed Development,Ahmedabad,"Opp. Sangam Talkies,Amber Tower Road, b/h Koh-e-Toor Residency, Sarkhej Road, Ahmedabad - 380055",75252580,Paid,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA00740/171117,15-October-2015,30-June-2021,Ahmedabad,Bagh-e-Fatima Apartment,NA,41880,75252580,,PR/AHMEDABAD/AHMEDABAD CITY/AHMEDABAD TPO/171028/003850,AL-Fatima Developers,
